Regions,Sectors,INIT_KAP
GLD,A,1.0373095354417845
GLD,B,2.345751820403872
GLD,C,2.129652083195789
GLD,D,1.3761811202833645
GLD,E,0.631435692734519
GLD,F,1.1931191549062543
GLD,G,1.6340824230126703
GLD,H,0.98721770360482
GLD,I,1.8991822946690093
GLD,J,1.2024080553103471
GLD,K,3.87716889324851
GLD,L,9.087758364885543
GLD,M,0.9493025488930579
GLD,N,0.8566779512867301
GLD,O,1.281832148298846
GLD,P,0.7630208137273524
GLD,Q,1.248984848791018
GLD,R,0.6320448535725267
GLD,S,1.011575373081597
