Regions,Sectors,INIT_KAP
GLD,A,0.9207080339575109
GLD,B,1.5234301016846763
GLD,C,1.419771031477688
GLD,D,1.0896977487837087
GLD,E,0.9027609551031439
GLD,F,0.9972073400505831
GLD,G,1.1774782460448159
GLD,H,0.9030927024449299
GLD,I,1.333252712915545
GLD,J,0.9917167630947449
GLD,K,2.109333218557073
GLD,L,3.3253859464628155
GLD,M,0.9030684411821063
GLD,N,0.9033644230682314
GLD,O,1.00990691691325
GLD,P,0.9028217409888268
GLD,Q,0.9874454589351457
GLD,R,0.9027721554598443
GLD,S,0.9037839912616669
