Regions,Sectors,INIT_KAP
GLD,A,0.9878014914663857
GLD,B,2.141682671264334
GLD,C,1.9270063754556996
GLD,D,1.2897997662743876
GLD,E,0.7358476430324755
GLD,F,1.1222705926282621
GLD,G,1.4853415601969437
GLD,H,0.9185866642669244
GLD,I,1.7371800868629332
GLD,J,1.128326582221265
GLD,K,3.4569783509828937
GLD,L,7.784999738223786
GLD,M,0.911074741247263
GLD,N,0.8253315842669066
GLD,O,1.1740685231710086
GLD,P,0.7593868862200583
GLD,Q,1.138029351215528
GLD,R,0.7359727582238347
GLD,S,0.9377270079824707
