Regions,Sectors,INIT_KAP
GLD,A,0.7742686160663876
GLD,B,0.7743954445324674
GLD,C,1.5916022108576484
GLD,D,0.774320052543656
GLD,E,0.7742190610250324
GLD,F,0.7743019924573931
GLD,G,0.7743792229204622
GLD,H,0.7743594845267899
GLD,I,0.7743015729423028
GLD,J,0.7742808700542546
GLD,K,0.980962036520483
GLD,L,2.084725588106508
GLD,M,0.7742532474446819
GLD,N,0.7742259198652524
GLD,O,0.7743100265040219
GLD,P,0.7743052378064136
GLD,Q,0.7743159086814907
GLD,R,0.7742723598219549
GLD,S,0.7743400360286371
