Regions,Sectors,INIT_KAP
GLD,A,0.8344707335701494
GLD,B,1.3891480622838825
GLD,C,3.857695417275776
GLD,D,1.0161404232440217
GLD,E,0.9973002231188387
GLD,F,0.9124592213901515
GLD,G,1.1419811699221645
GLD,H,0.4281869307143136
GLD,I,0.954021987563903
GLD,J,0.7947905341793033
GLD,K,2.1397999801822536
GLD,L,3.604900287457745
GLD,M,0.808679727960037
GLD,N,0.6225534639585064
GLD,O,1.2183408653700745
GLD,P,0.41970027227121015
GLD,Q,0.46652667264970005
GLD,R,0.4196568807157167
GLD,S,0.5550850643914154
