Regions,Sectors,INIT_KAP
GLD,A,0.6989994929063563
GLD,B,0.6993472221926702
GLD,C,1.7833261764992128
GLD,D,0.6990681871081297
GLD,E,0.6989340948533769
GLD,F,0.6990473506086903
GLD,G,0.6991528698869549
GLD,H,0.6991340430585381
GLD,I,0.6990464793991644
GLD,J,0.6990155385656082
GLD,K,1.0655711576548896
GLD,L,2.342118763615044
GLD,M,0.6989823807522944
GLD,N,0.6989688791543835
GLD,O,0.699055076455644
GLD,P,0.6990522933755341
GLD,Q,0.6990629187084504
GLD,R,0.6990167332490546
GLD,S,0.6991182966910454
