Regions,Sectors,INIT_KAP
GLD,A,0.8149022318590847
GLD,B,0.8149921706790628
GLD,C,1.4873950201108197
GLD,D,0.8149445161132503
GLD,E,0.8148615208850907
GLD,F,0.8149287931606105
GLD,G,0.8149916748062636
GLD,H,0.8149730560236063
GLD,I,0.814930446778997
GLD,J,0.8149127607846741
GLD,K,0.9445746893961618
GLD,L,1.9344905407336452
GLD,M,0.814889064971943
GLD,N,0.814859528956694
GLD,O,0.8149362301050793
GLD,P,0.8149312354893293
GLD,Q,0.8149410012092847
GLD,R,0.8149011439851834
GLD,S,0.8149550664847216
