Regions,Sectors,INIT_KAP
GLD,A,0.4929401675171933
GLD,B,0.651174730470689
GLD,C,1.8861141227246578
GLD,D,0.7895527407507275
GLD,E,0.3454901278439553
GLD,F,0.752912871384775
GLD,G,0.9163378339835894
GLD,H,0.21957240985447568
GLD,I,0.5819752325955896
GLD,J,0.9405321856292201
GLD,K,2.5814652850905393
GLD,L,4.046274478996005
GLD,M,0.30044491928402983
GLD,N,0.4090747184477149
GLD,O,0.7313328903646963
GLD,P,0.14725852597353845
GLD,Q,0.27661363146853546
GLD,R,0.24728837820883784
GLD,S,0.44537657120179885
