Regions,Sectors,INIT_KAP
GLD,A,0.18002899505524456
GLD,B,0.22597930534515032
GLD,C,0.9548170801370531
GLD,D,0.19695000840072446
GLD,E,0.06792133099583775
GLD,F,0.23803509714382984
GLD,G,0.32553430316151255
GLD,H,0.18001723229333788
GLD,I,0.26653917978317
GLD,J,0.38623304239485773
GLD,K,1.1861551447234358
GLD,L,2.114288073276727
GLD,M,0.0954078193350927
GLD,N,0.19516622742410747
GLD,O,0.24451825472130992
GLD,P,0.12924042154987586
GLD,Q,0.24393582196221897
GLD,R,0.11782850114362063
GLD,S,0.22442228230022407
