Regions,Sectors,INIT_KAP
GLD,A,0.2287135812760845
GLD,B,0.2901830530685793
GLD,C,1.1984885929837361
GLD,D,0.2443092382545944
GLD,E,0.05371878886229929
GLD,F,0.2800335827709812
GLD,G,0.42096841559189274
GLD,H,0.24130311887606654
GLD,I,0.3187879444453335
GLD,J,0.3976326652835979
GLD,K,1.21786173017115
GLD,L,2.4233445970684486
GLD,M,0.1407943926460898
GLD,N,0.27969618205457675
GLD,O,0.31568849402983795
GLD,P,0.17311482039892487
GLD,Q,0.319684045217397
GLD,R,0.1382038231045239
GLD,S,0.317529389900938
