Regions,Sectors,INIT_KAP
GLD,A,0.19601691544446406
GLD,B,0.24919282688749717
GLD,C,1.0465142209901388
GLD,D,0.21579951235564082
GLD,E,0.04635247695320193
GLD,F,0.26074633398700997
GLD,G,0.35625304537143315
GLD,H,0.1968083127230515
GLD,I,0.29227611369083867
GLD,J,0.4188806619367482
GLD,K,1.2893188870847443
GLD,L,2.3053889493110256
GLD,M,0.10516618651848902
GLD,N,0.21350159584118858
GLD,O,0.2677847858208848
GLD,P,0.1415389993593773
GLD,Q,0.2667073193727262
GLD,R,0.1285957183282747
GLD,S,0.2451491675485272
