Regions,Sectors,INIT_KAP
GLD,A,0.20466926102847044
GLD,B,0.2614931497553379
GLD,C,1.0957078034844552
GLD,D,0.22616913887511755
GLD,E,0.04877422468650373
GLD,F,0.2731290004875975
GLD,G,0.37325286593504825
GLD,H,0.20617499195565384
GLD,I,0.3061801919036504
GLD,J,0.43699888250381197
GLD,K,1.3468378078446985
GLD,L,2.4110025215938182
GLD,M,0.1104694054726394
GLD,N,0.22466534433782068
GLD,O,0.2806147109941521
GLD,P,0.14832169757980476
GLD,Q,0.2792546466291625
GLD,R,0.13455378438629426
GLD,S,0.25717440863836794
