Regions,Sectors,INIT_KAP
GLD,A,0.172984179209512
GLD,B,0.21389506787220935
GLD,C,0.9178175378179001
GLD,D,0.19087742816569878
GLD,E,0.12948840627573094
GLD,F,0.22912749713994449
GLD,G,0.31543979231615865
GLD,H,0.17457709186809026
GLD,I,0.2559384634361511
GLD,J,0.37653474938954384
GLD,K,1.1566490990706515
GLD,L,2.053230843999214
GLD,M,0.09076007381673117
GLD,N,0.19065144366592698
GLD,O,0.23720948108623727
GLD,P,0.12526913533045336
GLD,Q,0.23722044393566072
GLD,R,0.11382026119373909
GLD,S,0.21861673273677257
