Regions,Sectors,INIT_KAP
GLD,A,0.22494739408237255
GLD,B,0.3093313230689319
GLD,C,0.9925476741793047
GLD,D,0.4031655413162428
GLD,E,0.2767781783667229
GLD,F,0.34142291013876436
GLD,G,0.44484628526014613
GLD,H,0.19298213611107373
GLD,I,0.27683628418482215
GLD,J,0.4375575054502095
GLD,K,1.307519633450515
GLD,L,2.2668803116639715
GLD,M,0.15939804143653166
GLD,N,0.23375158553507105
GLD,O,0.2752010063364985
GLD,P,0.13773849245704992
GLD,Q,0.26159762970059786
GLD,R,0.1259891504293494
GLD,S,0.24939066611111815
