Regions,Sectors,INIT_KAP
GLD,A,0.18014377991003958
GLD,B,0.2405033568759349
GLD,C,0.9535336634030408
GLD,D,0.31282587394204586
GLD,E,0.21468419218850732
GLD,F,0.26544124220541165
GLD,G,0.3478467773218785
GLD,H,0.18390710884064204
GLD,I,0.2660685974858773
GLD,J,0.4021381402484539
GLD,K,1.2280459260693033
GLD,L,2.162648178527919
GLD,M,0.1243063060023262
GLD,N,0.20839359446693065
GLD,O,0.2516466877271735
GLD,P,0.13161921662158518
GLD,Q,0.2508606493344717
GLD,R,0.1194853800699069
GLD,S,0.23340412159533663
