Regions,Sectors,INIT_KAP
GLD,A,0.13923927601747998
GLD,B,0.17042996510472128
GLD,C,0.7272403810466493
GLD,D,0.14969069346687802
GLD,E,0.03153943096149352
GLD,F,0.18054580047310384
GLD,G,0.24703614892456507
GLD,H,0.1365452595544908
GLD,I,0.2026072230775456
GLD,J,0.3000357559919098
GLD,K,0.915431520505495
GLD,L,1.6217103297522462
GLD,M,0.07142007848430913
GLD,N,0.14237900383319257
GLD,O,0.18541643533828184
GLD,P,0.09799690477540246
GLD,Q,0.185966449561343
GLD,R,0.08985379828378724
GLD,S,0.16823088594676427
