Regions,Sectors,INIT_KAP
GLD,A,0.18490159173434542
GLD,B,0.23310115379956198
GLD,C,0.9830874813816075
GLD,D,0.20272787383824578
GLD,E,0.051053584957670435
GLD,F,0.24493349379203397
GLD,G,0.33484504121096215
GLD,H,0.18510021530757667
GLD,I,0.27446113058677885
GLD,J,0.3959705825869517
GLD,K,1.216891960171992
GLD,L,2.17229108798251
GLD,M,0.09835435443046935
GLD,N,0.20046973700180326
GLD,O,0.25155763268080106
GLD,P,0.1329758315216891
GLD,Q,0.2508343401422839
GLD,R,0.12109518957553943
GLD,S,0.23056790102821945
