Regions,Sectors,INIT_KAP
GLD,A,0.2068937246925911
GLD,B,0.2646389689391288
GLD,C,1.1084742325769852
GLD,D,0.22880356777922448
GLD,E,0.049362639437158885
GLD,F,0.2763357932122811
GLD,G,0.3776773080809626
GLD,H,0.2086263567454828
GLD,I,0.3097841086356989
GLD,J,0.44170528028918665
GLD,K,1.3618827364971084
GLD,L,2.4386041344477722
GLD,M,0.11182612370993529
GLD,N,0.22759246273007133
GLD,O,0.2839709243804708
GLD,P,0.15009864110076376
GLD,Q,0.2825473642307081
GLD,R,0.13610417052555676
GLD,S,0.260323233925765
