Regions,Sectors,INIT_KAP
GLD,A,0.3602291165745792
GLD,B,0.45821459103908285
GLD,C,1.8991973573697511
GLD,D,0.3850983009416295
GLD,E,0.08317469412688837
GLD,F,0.44146688480409596
GLD,G,0.6649937637584978
GLD,H,0.37985130908623355
GLD,I,0.5032578914398114
GLD,J,0.511653371735619
GLD,K,1.7373740391835268
GLD,L,3.8418257670612017
GLD,M,0.22116731600565967
GLD,N,0.43046677561236457
GLD,O,0.49812143987493634
GLD,P,0.271956320355305
GLD,Q,0.5044429386760194
GLD,R,0.21585931766652094
GLD,S,0.4999513700124638
