Regions,Sectors,INIT_KAP
GLD,A,0.3094521990177187
GLD,B,0.3933640458153925
GLD,C,1.628854588116484
GLD,D,0.33074502542869266
GLD,E,0.07178078469988168
GLD,F,0.3791689351430573
GLD,G,0.5708306879498456
GLD,H,0.32636668564637483
GLD,I,0.4320541764344865
GLD,J,0.4614938118957502
GLD,K,1.4905455958805718
GLD,L,3.294609147120297
GLD,M,0.19013649969120378
GLD,N,0.37217389554633107
GLD,O,0.42771637239835764
GLD,P,0.23380010326512937
GLD,Q,0.43314217321807547
GLD,R,0.185844352227079
GLD,S,0.42953918912761296
