Regions,Sectors,INIT_KAP
GLD,A,0.18081977074674185
GLD,B,0.22714660193440156
GLD,C,0.959344962313297
GLD,D,0.19789128660864974
GLD,E,0.06470704670543433
GLD,F,0.23914531639341613
GLD,G,0.327011275186716
GLD,H,0.1808182526694939
GLD,I,0.26781249993852013
GLD,J,0.3877673899324213
GLD,K,1.1909445308250235
GLD,L,2.1234343848522292
GLD,M,0.0958880230856976
GLD,N,0.1960029134652537
GLD,O,0.24562623717572635
GLD,P,0.1298285068714991
GLD,Q,0.245014270399322
GLD,R,0.11835101566780995
GLD,S,0.22539034304577404
