Regions,Sectors,INIT_KAP
GLD,A,0.17291536640331973
GLD,B,0.21344399487292026
GLD,C,0.9178530821418933
GLD,D,0.19907850401368818
GLD,E,0.13617677081904478
GLD,F,0.2293122134503488
GLD,G,0.3158487051728547
GLD,H,0.17475177512155587
GLD,I,0.2558994137290623
GLD,J,0.37719726054655006
GLD,K,1.1586546644450257
GLD,L,2.055851125566125
GLD,M,0.09066893612772797
GLD,N,0.1911817148694602
GLD,O,0.23754566327004353
GLD,P,0.12541045241939366
GLD,Q,0.2376039596254289
GLD,R,0.11389468205673133
GLD,S,0.21903823201826747
