Regions,Sectors,INIT_KAP
GLD,A,0.19682885760005916
GLD,B,0.24942852158418907
GLD,C,1.0282417972023754
GLD,D,0.2101589673255549
GLD,E,0.046642388850721785
GLD,F,0.2409063674934658
GLD,G,0.36170547310666323
GLD,H,0.20773587305110752
GLD,I,0.27404834101082753
GLD,J,0.37447022461675816
GLD,K,1.1460978689993366
GLD,L,2.078993163064031
GLD,M,0.12130999548158682
GLD,N,0.2432825847438749
GLD,O,0.2714525867819571
GLD,P,0.14915268630493048
GLD,Q,0.27485228053302396
GLD,R,0.11947415453830694
GLD,S,0.2736505359987849
