Regions,Sectors,INIT_KAP
GLD,A,0.41944748110600183
GLD,B,0.5338565443172358
GLD,C,2.2145108798760496
GLD,D,0.44849049863074336
GLD,E,0.09646598845229935
GLD,F,0.5141488464219778
GLD,G,0.774821922417903
GLD,H,0.4422378202267395
GLD,I,0.5863079296040214
GLD,J,0.5648112281610724
GLD,K,2.0249780114257487
GLD,L,4.48007447004309
GLD,M,0.2573490570164903
GLD,N,0.49834567785803824
GLD,O,0.5802464590591804
GLD,P,0.3164640879773345
GLD,Q,0.5875999913321482
GLD,R,0.2508395604326534
GLD,S,0.5820981807025069
