Regions,Sectors,INIT_KAP
GLD,A,0.13870886957908946
GLD,B,0.16959103366804523
GLD,C,0.7245507482937826
GLD,D,0.14914515819750251
GLD,E,0.03142006559499431
GLD,F,0.17988145036332076
GLD,G,0.24630981708988917
GLD,H,0.13614677414731868
GLD,I,0.20183101996939354
GLD,J,0.29935776127525954
GLD,K,0.9135490524345005
GLD,L,1.6172827540253263
GLD,M,0.0710958079047628
GLD,N,0.14196992089396146
GLD,O,0.18490284066877014
GLD,P,0.09770929192043623
GLD,Q,0.1854962417993491
GLD,R,0.0895549822286139
GLD,S,0.16778098119767676
