Regions,Sectors,INIT_KAP
GLD,A,0.19397483959925457
GLD,B,0.24629998952760407
GLD,C,1.0348695779719965
GLD,D,0.21346662995258733
GLD,E,0.04590234833300719
GLD,F,0.2578439652601147
GLD,G,0.3522981492224744
GLD,H,0.1946127801519351
GLD,I,0.28898311824339623
GLD,J,0.4146595706418791
GLD,K,1.2759542061425515
GLD,L,2.280568409372109
GLD,M,0.10394287691564943
GLD,N,0.21094809982061125
GLD,O,0.26478249642424906
GLD,P,0.13994279432294351
GLD,Q,0.26376002784131103
GLD,R,0.12719714254661185
GLD,S,0.24236030342311532
