Regions,Sectors,INIT_KAP
GLD,A,0.2069101778590494
GLD,B,0.2623157740880033
GLD,C,1.0820985392795472
GLD,D,0.22095905899726828
GLD,E,0.04887464615333423
GLD,F,0.25325873899692647
GLD,G,0.3804503399331143
GLD,H,0.21834338552822616
GLD,I,0.2881889675613698
GLD,J,0.38180486650800294
GLD,K,1.1681904375891594
GLD,L,2.1877993625961225
GLD,M,0.12747114748037705
GLD,N,0.25478771364829544
GLD,O,0.28543407575139623
GLD,P,0.15672707606035308
GLD,Q,0.2890249501206558
GLD,R,0.125387607439121
GLD,S,0.28737718053498373
