Regions,Sectors,INIT_KAP
GLD,A,0.2942005952651463
GLD,B,0.3738772066417233
GLD,C,1.547609414439938
GLD,D,0.3144178825551967
GLD,E,0.0683615405490261
GLD,F,0.3604499569763794
GLD,G,0.5425359235178724
GLD,H,0.31029996347317923
GLD,I,0.41066267340283363
GLD,J,0.4488155370525866
GLD,K,1.4178832888064505
GLD,L,3.1301439154131097
GLD,M,0.1808148580474078
GLD,N,0.3546833012839642
GLD,O,0.40656150400156754
GLD,P,0.22233821565630932
GLD,Q,0.4117180786767508
GLD,R,0.17683155013277813
GLD,S,0.40838538470646546
