Regions,Sectors,INIT_KAP
GLD,A,0.1900526170282423
GLD,B,0.24063133765716846
GLD,C,1.0128344386588946
GLD,D,0.20882946719918868
GLD,E,0.04481333999214141
GLD,F,0.25231021062596976
GLD,G,0.34483538375279155
GLD,H,0.19052457682552396
GLD,I,0.28273740636306954
GLD,J,0.4066463502061955
GLD,K,1.250765368022535
GLD,L,2.2342191727152763
GLD,M,0.10152567108277721
GLD,N,0.20624583939928565
GLD,O,0.2591487651089395
GLD,P,0.1369674838578013
GLD,Q,0.2582665492489041
GLD,R,0.12456702351107923
GLD,S,0.23719045471518016
