Regions,Sectors,INIT_KAP
GLD,A,0.2035580409090711
GLD,B,0.2599179070295525
GLD,C,1.0893684290210943
GLD,D,0.2248375381500451
GLD,E,0.0484783556188068
GLD,F,0.2715316309776739
GLD,G,0.37105061016463053
GLD,H,0.20496123197885208
GLD,I,0.3043875655076735
GLD,J,0.43465570219295785
GLD,K,1.3393736277865769
GLD,L,2.39733584119712
GLD,M,0.10979131096901147
GLD,N,0.2232093632413066
GLD,O,0.27895280688247004
GLD,P,0.14744341352681348
GLD,Q,0.2776285799870693
GLD,R,0.13378387638320619
GLD,S,0.2556119945798669
