Regions,Sectors,INIT_KAP
GLD,A,0.18826925949271467
GLD,B,0.23800698227582068
GLD,C,1.0027514895156955
GLD,D,0.2067533081933244
GLD,E,0.0443340746166627
GLD,F,0.24976972065711434
GLD,G,0.34144290536214167
GLD,H,0.18868399171636874
GLD,I,0.2799240744793122
GLD,J,0.40295851721011255
GLD,K,1.2391554787403958
GLD,L,2.2131973403454306
GLD,M,0.10040264335604548
GLD,N,0.2042258846332215
GLD,O,0.25656764915566027
GLD,P,0.13561369503962775
GLD,Q,0.255748380068754
GLD,R,0.12337711671008508
GLD,S,0.23491345152980816
