Regions,Sectors,INIT_KAP
GLD,A,0.16956050307819243
GLD,B,0.2145413465184697
GLD,C,0.88239062231649
GLD,D,0.18096166142527553
GLD,E,0.040623877411262596
GLD,F,0.20957351382293718
GLD,G,0.3109994940279676
GLD,H,0.17907109793729367
GLD,I,0.2358881626476104
GLD,J,0.35186643103224624
GLD,K,1.0784677468746173
GLD,L,1.893236595231021
GLD,M,0.10463032612122765
GLD,N,0.21218340566842617
GLD,O,0.23373311696878704
GLD,P,0.12868278311219883
GLD,Q,0.23660745152122112
GLD,R,0.10475111083306507
GLD,S,0.237110858565504
