Regions,Sectors,INIT_KAP
GLD,A,0.1415443245886177
GLD,B,0.16918119101369747
GLD,C,0.7525465306696182
GLD,D,0.1515013695056513
GLD,E,0.03257113205874828
GLD,F,0.18763374154643916
GLD,G,0.26209079429569404
GLD,H,0.1463532589742522
GLD,I,0.2085923748382775
GLD,J,0.3206275268970186
GLD,K,0.9835010626386909
GLD,L,1.7208605059308744
GLD,M,0.08206031622272623
GLD,N,0.17036741312911885
GLD,O,0.1986323202801306
GLD,P,0.1049831074192345
GLD,Q,0.200804723455213
GLD,R,0.09424148732082052
GLD,S,0.18919598877966212
