Regions,Sectors,INIT_KAP
GLD,A,0.19197166024192863
GLD,B,0.24342045141163907
GLD,C,1.0235972878287378
GLD,D,0.2110969532761493
GLD,E,0.045352262778776936
GLD,F,0.25501382334490397
GLD,G,0.3484683673331116
GLD,H,0.19251052120551568
GLD,I,0.28578787207088047
GLD,J,0.4105579686894133
GLD,K,1.2630515746821398
GLD,L,2.256769817501024
GLD,M,0.10271439624217246
GLD,N,0.2085067210756017
GLD,O,0.2618943116257927
GLD,P,0.13841569765513964
GLD,Q,0.26094260223868004
GLD,R,0.12584751890568244
GLD,S,0.23969045003094205
