Regions,Sectors,INIT_KAP
GLD,A,0.17626027909294653
GLD,B,0.2180020407685328
GLD,C,0.940635423843301
GLD,D,0.28274026314282924
GLD,E,0.19397913392092717
GLD,F,0.24455105479013065
GLD,G,0.3318656007147962
GLD,H,0.18083254728967135
GLD,I,0.26217608270169773
GLD,J,0.3930952933773517
GLD,K,1.2043739652386811
GLD,L,2.1280941976081897
GLD,M,0.11265120061914125
GLD,N,0.20235337976213222
GLD,O,0.24670634452619972
GLD,P,0.12950704259981602
GLD,Q,0.24670275856871407
GLD,R,0.11746288789757625
GLD,S,0.22852743603062134
