Regions,Sectors,INIT_KAP
GLD,A,0.17817508770269086
GLD,B,0.22557247355434204
GLD,C,0.9285036135789002
GLD,D,0.19018243305554167
GLD,E,0.042522632537864785
GLD,F,0.218192040387137
GLD,G,0.327013941667212
GLD,H,0.1881251689190942
GLD,I,0.24791197316447983
GLD,J,0.35919028669253245
GLD,K,1.1002854651386895
GLD,L,1.9390218677898101
GLD,M,0.10990448737210427
GLD,N,0.22200480192426103
GLD,O,0.24562785720891467
GLD,P,0.13514259859777764
GLD,Q,0.2486712244832713
GLD,R,0.10869807582396991
GLD,S,0.2485702481384889
