Regions,Sectors,INIT_KAP
GLD,A,0.17636699061813646
GLD,B,0.22042768624808773
GLD,C,0.9342686300194443
GLD,D,0.19262722089626996
GLD,E,0.08682656785399134
GLD,F,0.2329983765158598
GLD,G,0.31906419068266173
GLD,H,0.17652316742949417
GLD,I,0.2607224000181301
GLD,J,0.3796179508807608
GLD,K,1.16576653473858
GLD,L,2.0743288949291374
GLD,M,0.0931521532025838
GLD,N,0.19161381682465609
GLD,O,0.23970432877100695
GLD,P,0.1266704960256238
GLD,Q,0.2392944784301714
GLD,R,0.11548119228490179
GLD,S,0.22025907457889748
