Regions,Sectors,INIT_KAP
GLD,A,0.3199942154331076
GLD,B,0.44124488500134423
GLD,C,1.0800555813974726
GLD,D,0.5758462687083192
GLD,E,0.395377387564887
GLD,F,0.48692470019542605
GLD,G,0.6347917091738579
GLD,H,0.20432944099821843
GLD,I,0.33626356191719137
GLD,J,0.5886626770765221
GLD,K,1.5470339970811662
GLD,L,2.490428777385554
GLD,M,0.2266542254763981
GLD,N,0.3204832150824193
GLD,O,0.3856680212782319
GLD,P,0.13959755246704772
GLD,Q,0.25215182585552887
GLD,R,0.15486489209139195
GLD,S,0.31413660804930543
