Regions,Sectors,INIT_KAP
GLD,A,0.39868842478396316
GLD,B,0.5073416103050868
GLD,C,2.103977404216044
GLD,D,0.4262718759290557
GLD,E,0.09181051087243874
GLD,F,0.4886753197956659
GLD,G,0.7363240379112149
GLD,H,0.42037477007773744
GLD,I,0.5571970465057052
GLD,J,0.5511279530219201
GLD,K,1.9240793002113514
GLD,L,4.256324643955149
GLD,M,0.24467152466532555
GLD,N,0.4745682821715316
GLD,O,0.5514607082899546
GLD,P,0.30086380990455025
GLD,Q,0.5584492946512815
GLD,R,0.23859323503247531
GLD,S,0.5533132628949385
