Regions,Sectors,INIT_KAP
GLD,A,0.19296467699770894
GLD,B,0.24485100318917888
GLD,C,1.029178588483135
GLD,D,0.2122714230482032
GLD,E,0.04562607047171298
GLD,F,0.2564151764360533
GLD,G,0.35036149079020396
GLD,H,0.19354886660623738
GLD,I,0.2873705530626557
GLD,J,0.41258724148983783
GLD,K,1.26943121270664
GLD,L,2.2685309058229284
GLD,M,0.10332432150838596
GLD,N,0.2097080611674911
GLD,O,0.2633222104229161
GLD,P,0.13917042893624337
GLD,Q,0.26233511194450854
GLD,R,0.12651483439171748
GLD,S,0.24100703639133086
