Regions,Sectors,INIT_KAP
GLD,A,0.19374598179039165
GLD,B,0.2658936212258096
GLD,C,0.9673372500790085
GLD,D,0.34619124605649026
GLD,E,0.23762805588320907
GLD,F,0.29345090754478004
GLD,G,0.38224713038061847
GLD,H,0.18717778033574603
GLD,I,0.26998005787167867
GLD,J,0.41337766266477066
GLD,K,1.2553088852261756
GLD,L,2.199477867647906
GLD,M,0.13725854919044828
GLD,N,0.21598053749811483
GLD,O,0.2580830727803503
GLD,P,0.13385864664544367
GLD,Q,0.25504064909352286
GLD,R,0.12172717538312307
GLD,S,0.23887313357734685
