Regions,Sectors,INIT_KAP
GLD,A,0.3541008881255607
GLD,B,0.488537366994299
GLD,C,1.1109748948668936
GLD,D,0.6377131875462644
GLD,E,0.4378570155868416
GLD,F,0.5390806334931433
GLD,G,0.7028655828151078
GLD,H,0.19732554081618475
GLD,I,0.37197494708633216
GLD,J,0.6516804616488214
GLD,K,1.704846900390922
GLD,L,2.568512991186134
GLD,M,0.25077219507528237
GLD,N,0.35230241819012453
GLD,O,0.42679062949154917
GLD,P,0.1273703152168016
GLD,Q,0.22358851518608422
GLD,R,0.17084432520707193
GLD,S,0.3455538330809423
