Regions,Sectors,INIT_KAP
GLD,A,0.1382192481496788
GLD,B,0.1687715611768467
GLD,C,0.7222018074161691
GLD,D,0.14860380624227765
GLD,E,0.031244821916765145
GLD,F,0.17928876223516022
GLD,G,0.24571121580975724
GLD,H,0.13582625834262563
GLD,I,0.20114332295080575
GLD,J,0.29884043496463836
GLD,K,0.9121801730083883
GLD,L,1.6138312239312436
GLD,M,0.07077852680672313
GLD,N,0.14166011109160215
GLD,O,0.18450566525318543
GLD,P,0.09748396141121625
GLD,Q,0.18515593168561367
GLD,R,0.08929943922550296
GLD,S,0.16743726143993357
