Regions,Sectors,INIT_KAP
GLD,A,0.20357744115431203
GLD,B,0.27962782809662
GLD,C,0.9749040650241193
GLD,D,0.3642130484827382
GLD,E,0.2500142065659304
GLD,F,0.3086202157372719
GLD,G,0.4020236800102065
GLD,H,0.18896252381479145
GLD,I,0.2720459150328554
GLD,J,0.42018533715963813
GLD,K,1.2708972571472854
GLD,L,2.2198683221230753
GLD,M,0.14425809396621947
GLD,N,0.22072876669171648
GLD,O,0.26237758324204097
GLD,P,0.1350707415273163
GLD,Q,0.2571937113035903
GLD,R,0.12298637487865455
GLD,S,0.24197047384073503
