Regions,Sectors,INIT_KAP
GLD,A,1.0251782501568028
GLD,B,2.2918463328862835
GLD,C,2.0925192002237174
GLD,D,1.2658808638429953
GLD,E,0.631386520761666
GLD,F,1.1640891461882255
GLD,G,1.5992689069969768
GLD,H,0.9708696235011124
GLD,I,1.8529108622348869
GLD,J,1.1641637283998125
GLD,K,3.778437915432924
GLD,L,8.849270366545792
GLD,M,0.918064646070451
GLD,N,0.8461858736108163
GLD,O,1.2521432269777875
GLD,P,0.7472204483118992
GLD,Q,1.2244183807078384
GLD,R,0.6317913215801174
GLD,S,1.0024381707170409
