Regions,Sectors,INIT_KAP
GLD,A,1.033378050970416
GLD,B,2.316598662141241
GLD,C,2.123832046009154
GLD,D,1.2666430629354732
GLD,E,0.600028083407611
GLD,F,1.1726178494301387
GLD,G,1.6205253468970628
GLD,H,0.982399369657058
GLD,I,1.873771286214882
GLD,J,1.171799093426389
GLD,K,3.828890758719528
GLD,L,8.99649552787202
GLD,M,0.9212501766188821
GLD,N,0.8525120622044879
GLD,O,1.2674440308652815
GLD,P,0.7484963341682791
GLD,Q,1.2421827563869827
GLD,R,0.6037227988448896
GLD,S,1.0162992123441315
