Regions,Sectors,INIT_KAP
GLD,A,1.2918136409438126
GLD,B,2.610229758155611
GLD,C,9.589841399314002
GLD,D,1.9210219773190846
GLD,E,1.4670443980543397
GLD,F,1.6500667940923224
GLD,G,2.6028173702960875
GLD,H,1.5785655625558452
GLD,I,2.3133072062356668
GLD,J,1.626934432007504
GLD,K,6.427646902479322
GLD,L,14.988223969761222
GLD,M,1.052957580312033
GLD,N,1.456746907654407
GLD,O,2.183567920326243
GLD,P,1.1281874600559916
GLD,Q,1.9809860758561189
GLD,R,0.8721304612719823
GLD,S,1.9235942649774607
