Regions,Sectors,INIT_KAP
GLD,A,1
GLD,B,1
GLD,C,1
GLD,D,1
GLD,E,1
GLD,F,1
GLD,G,1
GLD,H,1
GLD,I,1
GLD,J,1
GLD,K,1
GLD,L,1
GLD,M,1
GLD,N,1
GLD,O,1
GLD,P,1
GLD,Q,1
GLD,R,1
GLD,S,1
