Regions,Sectors,INIT_KAP
GLD,A,1.6954410810887397
GLD,B,3.64983295967646
GLD,C,9.544024119812915
GLD,D,2.7541933580261873
GLD,E,2.006806469700863
GLD,F,2.2124847729665973
GLD,G,2.4607189240798983
GLD,H,0.7956880455631102
GLD,I,2.527861875557011
GLD,J,1.6822799875047496
GLD,K,4.463025926612221
GLD,L,7.837195808933216
GLD,M,1.460730336125773
GLD,N,1.1153803112680187
GLD,O,2.4699307981144676
GLD,P,0.5475063090266054
GLD,Q,0.8907245986752935
GLD,R,0.6297373164347243
GLD,S,1.3943782511635414
